qvalues
5.5978255
5.5686727
5.558871
5.5480375
5.5585804
5.5330176
5.5125294
5.51014
5.5107846
5.5326953
5.553338
5.6223755
5.639645
5.6720686
5.726046
5.7994976
5.8752937
5.9456296
6.0376124
6.1439433
6.179337
6.1572676
6.136997
6.1322856
6.1839185
6.2488275
6.3164353
6.303163
6.3001137
6.197082
6.11823
5.9846425
5.900023
5.83368
5.807165
5.7663107
5.7452354
5.7617707
5.774967
5.792416
5.822781
5.869875
5.89988
5.972585
6.0425606
6.1181717
6.2008905
6.2785563
6.3620324
6.4644165
6.5436206
6.65186
6.753301
6.8790693
7.0163865
7.16159
7.3350115
7.4713545
7.6404085
7.8082395
7.983101
8.200296
8.408832
8.660208
8.934252
9.199078
9.49287
9.787526
10.118263
10.448789
10.808189
11.171933
11.560596
11.971164
12.441684
12.591572
12.821442
13.093778
13.445942
13.809513
14.236143
14.714318
15.267514
15.451654
15.72209
16.039919
16.393509
16.887926
16.982416
17.13635
17.401796
17.769276
18.20626
18.721844
19.327108
19.48573
19.740301
19.58948
19.574535
18.846727
17.922802
17.251816
16.744474
16.378532
16.151855
16.034904
16.031736
16.107273
16.252518
16.490837
16.790089
17.15548
17.619177
17.721573
17.954279
17.864752
17.905083
18.025448
18.260641
18.58553
19.012045
19.424465
19.94867
19.963938
19.741495
19.615587
19.578388
19.679707
19.859522
20.17159
20.614948
21.128267
21.755953
22.485386
22.788267
23.20536
23.740654
23.836958
23.817942
23.936123
24.17921
24.545774
25.031082
25.617317
26.385244
27.237696
28.066372
28.292698
28.69224
29.286255
30.041037
30.878222
31.924446
33.109314
34.419273
35.918243
37.40358
39.10834
39.687073
40.348125
41.274673
42.09317
43.06075
44.18815
44.13855
44.283962
44.982655
45.97951
47.09699
48.38225
48.37066
48.570972
49.172485
49.80004
49.455704
49.561237
48.4356
47.970036
47.884064
48.156567
48.724644
49.55505
49.290634
49.37372
48.56509
47.160973
46.06751
45.30297
44.86996
44.692127
44.771748
45.054764
45.499355
46.091854
46.184265
46.43831
46.878666
47.450764
48.164856
47.883633
47.796234
47.883274
47.10285
45.614986
44.267715
43.401405
41.9484
41.02534
40.622025
39.587498
39.037125
38.86176
38.673412
38.761566
39.04777
39.479195
39.77648
40.289318
40.449387
40.345818
40.387295
40.526947
40.493973
40.619137
40.90394
41.250507
41.775173
42.41746
43.17147
44.039955
44.29052
44.65612
45.232426
45.885765
46.596516
46.823875
47.3175
48.031956
48.902527
49.830482
50.897583
51.34199
51.60782
52.108128
52.30519
52.26722
52.344727
52.559227
52.54227
52.664547
53.000587
53.580296
53.335903
53.069145
52.768
52.76889
52.88836
53.13869
53.63207
54.32534
55.51981
56.907166
57.29723
58.393883
59.664753
60.950794
62.56988
63.281338
64.37523
65.505
66.81409
68.31655
69.79259
71.27774
72.925964
74.57275
76.51712
77.055214
77.6405
76.64829
76.07356
75.94161
74.638664
73.580864
72.74014
73.08729
73.808464
72.468956
71.65668
71.2054
71.23663
70.49517
69.9099
69.515526
68.59576
67.89823
67.40611
67.103935
66.94867
66.35785
65.43109
64.2669
62.46008
60.973244
59.867287
59.111687
58.58664
57.528214
56.860085
56.475
56.24098
55.773884
55.464573
55.444572
55.52215
55.70088
55.2759
55.049038
53.96527
53.18823
51.608463
50.384098
48.802208
47.57001
45.999416
44.70168
43.692825
42.912724
42.342766
41.69576
41.253525
40.693935
40.35771
40.14325
40.114788
40.209324
40.453747
40.793484
41.187294
41.668606
42.004387
42.263275
42.597145
43.013676
43.552658
43.9416
44.428883
44.926704
45.56612
45.922413
45.877037
45.474026
45.30638
45.25952
44.373093
43.478603
42.847855
41.98746
41.301655
40.747143
40.34082
40.054527
39.73272
39.205467
38.610344
38.174694
37.793983
37.56106
37.46372
37.479515
37.633835
37.85145
38.13655
38.176044
38.332806
38.551834
38.327457
38.043285
37.7154
37.44177
37.15344
36.723766
36.090237
35.652924
34.920967
34.39971
34.04081
33.873592
33.791267
33.795536
33.880165
34.092243
33.599197
33.29687
33.14266
32.837543
32.35091
32.002007
31.655077
31.383324
31.118132
30.91509
30.832666
30.830105
30.99461
31.229725
31.40926
31.72353
32.126358
32.56473
32.772068
33.077946
33.446575
33.754917
33.82549
34.01532
34.13406
34.32091
34.283863
34.314606
34.4667
34.57212
34.762726
35.05782
35.388073
35.799572
36.2562
36.66169
37.052807
36.875027
36.649525
36.516422
36.21552
35.926308
35.78495
35.731068
35.839314
35.845684
35.963154
36.2194
36.53102
36.94685
37.115894
37.382717
37.732925
38.113148
38.270885
38.562607
38.74654
38.87606
39.033325
39.32975
39.504307
39.799286
40.1806
40.714798
41.141262
41.60469
41.96224
41.779797
40.916775
39.83861
39.046303
38.48586
38.04788
37.64986
37.24762
36.982437
36.21309
35.506847
34.75579
33.832546
33.047874
32.213245
31.313183
30.320158
29.443798
28.727264
28.193867
27.821768
27.538328
27.269316
26.929405
26.634106
26.214771
25.698626
25.310745
25.038166
24.906662
24.808949
24.82557
24.864
24.968285
25.129385
25.317682
25.55814
25.862974
26.156443
26.496399
26.90686
27.083498
27.308815
27.576195
27.86456
28.036268
28.257446
28.513237
28.606695
28.744394
28.979885
29.246391
29.55394
29.870003
30.025011
30.230803
30.538939
30.833752
31.169878
31.55555
32.02852
32.542793
32.69317
32.90085
33.130516
33.08481
33.216293
33.467457
33.79487
34.129436
34.514896
34.45672
34.169018
34.01496
33.937653
33.90505
34.043
34.18088
34.345406
34.600357
34.610004
34.69143
34.868458
34.99721
35.239704
35.524662
35.82404
36.17746
36.59902
37.04553
37.490353
38.02323
38.57883
39.082005
39.527786
40.06824
40.079536
40.21246
39.86312
39.59346
39.509666
39.500675
39.177483
38.96567
38.72592
37.85642
37.047695
36.450073
35.862232
35.28959
34.829197
34.47037
34.23857
33.663284
32.891354
32.268063
31.544823
31.046196
30.697073
30.437548
30.290287
30.233
30.06623
29.978418
29.973808
30.01396
29.884947
29.60127
29.417639
29.295277
28.990488
28.595222
28.321854
27.8875
27.48887
27.193584
26.748314
26.22811
25.834433
25.52487
25.313574
25.010368
24.78822
24.643446
24.489845
24.401424
24.406013
24.234844
23.956917
23.501312
23.115229
22.836657
22.645767
22.49638
22.469769
22.466028
22.50663
22.58996
22.70281
22.840763
22.88008
22.915894
23.023039
23.14696
23.224468
23.341667
23.508146
23.386843
23.405272
23.462904
23.567678
23.619757
23.626104
23.681664
23.709402
23.721525
23.79289
23.91303
23.881453
23.898317
23.993883
24.114965
24.266924
24.47832
24.702738
24.780111
24.686594
24.413342
24.221174
23.910624
23.690731
23.511171
23.265017
23.000935
22.8119
22.734465
22.448841
22.251024
22.12697
22.002815
21.904804
21.824402
21.761608
21.760363
21.80744
21.8978
22.041103
22.209303
22.385824
22.609428
22.86282
23.130825
23.233637
23.311808
23.436182
23.521362
23.653177
23.872816
23.913925
24.005522
23.977077
23.937805
23.872786
23.859556
23.799109
23.764524
23.820812
23.890017
23.99466
24.143518
24.329628
24.432543
24.384514
24.396433
24.39176
24.399952
24.468285
24.595018
24.721138
24.899574
25.101068
25.326117
25.470427
25.659939
25.912022
26.196836
26.47716
26.880875
27.265968
27.601795
27.63816
27.73081
27.879208
28.079868
28.090721
28.130754
28.285019
28.212294
28.260714
28.120358
27.986359
27.911406
27.968983
27.834688
27.50762
27.327866
27.206522
26.69447
26.10824
25.655828
25.318752
25.064054
24.57621
24.27631
24.021156
23.834314
23.733646
23.693405
23.696434
23.750937
23.838482
24.003958
24.197098
24.167185
24.297361
24.396034
24.560534
24.76706
24.872377
24.718332
24.575115
24.505772
24.503136
24.32738
24.245693
24.216217
24.228203
23.934124
23.611496
23.357124
23.218897
23.129906
23.095936
23.091528
23.16669
23.293613
23.437098
23.652756
23.787022
23.989109
23.993122
23.861813
23.832783
23.587872
23.530912
23.441603
23.216267
23.016752
22.890608
22.791637
22.58381
22.286043
22.035624
21.890728
21.7631
21.725163
21.714144
21.745672
21.429153
21.037786
20.74363
20.517143
20.357174
20.24755
20.05106
19.919338
19.867525
19.814207
19.839096
19.893515
19.988777
20.105366
20.263056
20.461592
20.634712
20.862803
20.90129
20.857775
20.81612
20.851395
20.89091
20.984602
20.915129
20.965527
21.008463
21.10294
21.23505
21.380745
21.589563
21.80495
22.038647
22.1418
22.2595
22.436749
22.64645
22.813128
22.995607
23.039164
23.144894
23.28582
23.43102
23.648367
23.877888
23.963772
23.890493
23.681492
23.56314
23.496452
23.118422
22.831295
22.58346
22.1949
21.838423
21.590994
21.203747
20.836893
20.516333
20.112436
19.776033
19.53254
19.360605
19.24078
19.022734
18.873753
18.76304
18.715446
18.69204
18.729738
18.773933
18.796812
18.863062
18.935242
19.045218
19.130602
19.3506
19.409496
19.510382
19.610611
19.753044
19.940113
20.163048
20.369411
20.556824
20.754202
20.811838
20.733759
20.764658
20.718372
20.687546
20.599083
20.580736
20.609585
20.703442
20.274853
19.956692
19.722202
19.540712
19.426052
19.331978
19.34646
19.316021
19.297594
19.268717
19.233307
19.24999
19.253317
19.361927
19.051702
18.824238
18.6787
18.550491
18.337624
18.198023
17.970594
17.692194
17.354322
16.890465
16.53979
16.247662
15.927657
15.668546
15.416754
15.088924
14.850334
14.687575
14.556034
14.461495
14.403265
14.394936
14.40816
14.443125
14.497472
14.586136
14.677555
14.714724
14.794074
14.877662
14.947022
15.020643
15.147853
15.159131
15.212598
15.2772665
15.356406
15.394496
15.405159
15.469854
15.563009
15.671225
15.694267
15.746765
15.825012
15.822548
15.752804
15.714138
15.7100115
15.74273
15.647663
15.6355
15.587038
15.388006
15.296103
15.189
15.073337
14.909327
14.740666
14.620613
14.531516
14.495491
14.461425
14.455457
14.441943
14.454187
14.450613
14.459107
14.468631
14.448205
14.413335
14.292364
14.253212
14.289094
14.2260685
14.16269
14.118127
14.144665
14.162614
14.211019
14.236207
14.293878
14.365409
14.459569
14.56993
14.707091
14.746391
14.826482
14.909447
15.022473
15.169929
15.307655
15.48065
15.532121
15.527089
15.505103
15.534632
15.512747
15.476358
15.412941
15.449693
15.443246
15.4997
15.5584955
15.42699
15.496974
15.475907
15.516302
15.568097
15.648704
15.662396
15.721449
15.735213
15.669303
15.525984
15.399115
15.33097
15.205961
15.278127
15.256773
15.265577
15.278761
15.332656
15.397101
15.35797
15.387978
15.438733
15.42155
15.559352
15.53351
15.533938
15.546911
15.403629
15.313282
15.19295
15.132548
14.990788
14.8724575
14.801866
14.656747
14.537007
14.48108
14.450499
14.4318075
14.441067
14.395813
14.290926
14.211235
14.176811
14.161102
14.201402
13.995599
13.875803
13.777371
13.729495
13.647319
13.546999
13.5567465
13.499143
13.487902
13.486186
13.493576
13.559709
13.608542
13.675542
13.781542
13.903465
14.064198
14.189132
14.219671
14.307659
14.373577
14.475509
14.580082
14.726377
14.858362
15.007251
15.136253
15.312916
15.484236
15.635578
15.826203
16.059572
16.257751
16.36354
16.475544
16.574724
16.778797
16.753448
16.873375
16.967497
17.107315
17.149088
17.20739
17.271332
17.294838
17.394018
17.226105
17.295942
17.348158
17.332703
17.245829
17.172422
16.964397
16.8412
16.732294
16.539158
16.412436
16.299435
16.253796
16.255407
16.289274
16.306622
16.432339
16.552233
16.435436
16.365103
16.341778
16.368528
16.425436
16.518288
16.638239
16.758757
16.94073
17.102335
17.322401
17.44885
17.577799
17.690228
17.69915
17.73801
17.83065
17.924423
17.93168
17.892994
17.987846
18.051826
18.12772
18.23963
18.404297
18.598148
18.83399
19.08933
19.279612
19.466055
19.617775
19.806932
19.96918
20.118774
20.190077
20.338058
20.457441
20.459871
20.510313
20.436522
20.39735
20.429245
20.506998
20.579567
20.498493
20.464073
20.440588
20.32002
20.25202
20.046255
19.88046
19.881231
19.761406
19.817785
19.895914
19.851873
19.756834
19.617596
19.378727
19.191294
19.092121
19.016134
18.821568
18.62782
18.607937
18.452854
18.331335
18.260015
18.024807
17.993816
17.938015
17.790688
17.668034
17.560986
17.50587
17.499641
17.399868
17.237001
17.040882
16.896263
16.682188
16.552217
16.326082
16.1524
16.054213
16.00554
15.967191
16.011997
16.039309
16.096573
16.164137
16.298437
16.400404
16.552172
16.737213
16.930422
17.009315
17.091293
17.11889
17.137642
17.082014
17.066454
17.062141
17.013048
16.985186
17.017687
17.055166
17.100893
17.195412
17.300314
17.289398
17.331482
17.413273
17.519985
17.672318
17.860794
18.08394
18.298037
18.55264
18.568018
18.650055
18.677984
18.566235
18.609798
18.548756
18.562685
18.603226
18.696884
18.763084
18.89931
18.986664
19.22471
19.372072
19.680498
19.945389
19.897945
19.897968
19.638823
19.467907
19.320747
19.274868
19.287188
19.337648
19.432695
19.588446
19.770092
19.994461
20.247583
20.51312
20.741344
20.897669
21.061787
21.29147
21.34952
21.291021
21.308483
21.32593
21.36647
21.492018
21.617744
21.806244
22.017838
22.264414
22.493284
22.787334
22.888187
23.033272
23.183128
23.360079
23.308094
23.10625
22.91434
22.546352
22.425663
22.334862
22.27466
22.296364
22.173708
22.126726
22.050283
22.065289
22.15317
22.315075
22.468424
22.692297
22.962967
23.070335
23.224253
23.440666
23.464602
23.57672
23.70535
23.89232
23.96443
24.259472
24.50376
24.704607
25.066246
25.09267
25.161425
25.318304
25.498386
25.811493
25.789753
25.588974
25.488579
25.284225
25.393566
25.244617
25.037027
24.883396
24.40691
24.071177
23.823666
23.45755
23.216116
23.068396
22.9812
22.737421
22.391891
22.065924
21.806456
21.568718
21.194492
20.678078
20.291008
20.015848
19.768864
19.45322
19.453455
19.360485
19.344799
19.37315
19.433603
19.53316
19.5053
19.543419
19.635954
19.75011
19.923113
20.037312
20.203308
20.266453
20.319649
20.425611
20.61226
20.634155
20.715214
20.852612
21.031265
21.25465
21.495274
21.701859
21.897484
22.228636
22.41278
22.89524
23.101707
23.058113
23.12438
23.235132
23.402613
23.654121
23.545086
23.577166
23.476927
23.406225
23.401024
23.39702
23.628986
23.82036
23.995337
24.364372
24.718006
25.039732
25.488346
25.686731
25.814884
25.784363
25.792849
25.619366
25.300482
24.757277
24.114418
23.635603
23.25352
22.976927
22.784573
22.485832
22.23823
22.12881
21.849613
21.66533
21.54118
21.34193
21.2278
21.186584
21.179422
21.252737
21.347412
21.410416
21.53829
21.5025
21.371008
21.297787
21.288944
21.34446
21.426504
21.529543
21.689049
21.717968
21.751
21.65829
21.279625
20.948133
20.763908
20.664232
20.381126
20.03612
19.76311
19.581205
19.474201
19.150806
18.88784
18.677202
18.540674
18.47041
18.457489
18.37418
18.357803
18.37651
18.402489
18.281702
18.212324
18.055649
17.979088
17.93795
17.877499
17.907778
17.854769
17.789194
17.523857
17.31385
17.010134
16.805159
16.652618
16.491688
16.248121
16.072676
15.960348
15.889394
15.802704
15.472431
15.231128
14.966506
14.7877035
14.647281
14.56624
14.535246
14.46329
14.511083
14.567529
14.56685
14.575639
14.605673
14.584211
14.6074095
14.639105
14.606666
14.601434
14.630124
14.701931
14.780598
14.759496
14.692034
14.679648
14.610543
14.603343
14.447419
14.2958145
14.194321
14.141693
14.109755
14.122345
14.195061
14.249543
14.320354
14.436335
14.511219
14.515758
14.671419
14.794875
14.924974
14.896055
15.035913
15.120769
15.149748
15.181567
15.249338
15.340812
15.44097
15.538428
15.665561
15.820367
15.871446
15.863621
15.903058
15.858212
15.878584
15.9056635
15.985349
16.010056
16.116898
16.240423
16.326668
16.437162
16.579666
16.697348
16.870537
17.017859
17.230911
17.449947
17.66345
17.93319
18.185333
18.354277
18.536821
18.718794
18.942059
19.129951
19.479855
19.785915
19.884392
20.028854
20.208044
20.254753
20.158773
20.130617
20.079025
19.9273
19.80494
19.72471
19.364105
19.388298
19.32841
19.270962
19.286497
19.288105
19.34159
19.435843
19.548124
19.534399
19.603914
19.618044
19.710354
19.87618
19.987883
20.120163
20.180653
20.244347
20.369099
20.132982
19.984219
19.930054
19.73706
19.643805
19.364157
19.194628
19.060616
18.852135
18.64901
18.519848
18.453697
18.436577
18.284904
18.320843
18.087973
17.926718
17.831017
17.78039
17.757572
17.7986
17.765028
17.780802
17.742472
17.73864
17.723274
17.731165
17.645693
17.776989
17.803432
17.753176
17.699446
17.685549
17.4041
17.181202
16.918976
16.651873
16.35935
16.11607
15.956833
15.824901
15.632227
15.50525
15.450777
15.384305
15.3807955
15.410333
15.475039
15.580319
15.527211
15.8401985
16.005169
16.150576
16.3518
16.503326
16.711737
16.942823
17.2148
17.458887
17.73718
18.037823
18.378918
18.624708
18.919003
19.24785
19.420443
19.524736
19.866177
19.936161
19.991348
20.211218
20.276337
20.380758
20.44317
20.546225
20.695402
20.715937
20.693377
20.708214
20.579952
20.51985
20.311928
20.164057
20.103882
20.09519
20.140514
20.247576
20.188297
20.199821
19.93467
19.689833
19.56563
19.41163
19.066313
18.954618
18.834671
18.497957
18.261723
18.121597
18.00345
17.96957
17.963602
18.021517
18.149805
18.259783
18.398321
18.600151
18.780256
19.03725
19.235043
19.317953
19.26792
19.289871
19.33058
19.440622
19.567503
19.791296
19.831245
19.835869
19.70572
19.68448
19.542088
19.363525
19.285675
19.248827
19.23705
19.277447
19.306423
19.426981
19.503424
19.632195
19.823835
20.011225
20.06054
19.974117
19.91717
19.968008
20.037876
20.202005
20.285902
20.499372
20.7239
20.942215
21.229269
21.483492
21.7747
22.184555
22.535059
22.690199
22.93841
23.163536
23.493532
23.713379
23.998005
24.258749
24.35927
24.906612
25.278807
25.71238
26.138353
26.66007
26.828342
27.119537
27.440697
27.815289
27.868607
27.983145
28.15537
28.086622
28.069328
28.158918
28.325804
28.534506
28.76771
29.09806
29.442093
29.868217
30.355848
30.85917
31.462687
31.993149
32.585842
33.23284
33.91191
34.666283
35.471676
35.79197
36.197342
36.692825
36.31586
36.054005
35.934914
35.871166
35.988747
36.23042
36.42359
36.735
37.201363
37.75231
38.34341
38.95808
39.651157
40.085243
39.94865
39.864765
39.747757
40.025795
39.722034
39.35767
39.509144
39.07571
38.71317
38.374065
38.171543
38.083366
38.096855
38.262764
38.521957
38.81942
39.241234
39.55722
40.040005
40.66636
40.818027
41.17821
41.619286
41.94687
41.869568
41.96371
42.18591
42.455498
42.72817
43.07675
42.783623
42.75116
42.82681
42.8093
43.11026
42.833145
42.863285
43.02043
43.244564
43.550114
44.09973
44.141968
44.248634
44.479836
44.794643
45.174343
45.586433
46.33152
47.1189
48.178604
49.311863
50.505318
51.834587
53.32146
53.96794
54.6717
55.588165
55.493
55.597305
55.823772
55.966812
56.43079
56.8948
57.16729
57.16456
56.302986
54.758984
53.721523
53.015137
51.726295
50.72891
49.22131
47.999496
46.89915
46.11135
45.51226
44.89878
44.702496
44.33723
44.227657
44.165604
44.42519
44.040886
43.85449
43.848698
44.068016
44.41079
44.819458
45.35932
45.980534
46.655598
47.416615
47.152927
46.978836
46.975082
46.739407
47.325897
47.803
48.142323
48.600067
49.17114
49.905045
50.783646
51.786697
52.10554
51.703186
51.394077
51.27751
51.09829
50.753857
50.65348
50.051823
49.632732
49.418842
49.33993
49.373093
49.593258
49.87328
49.999943
50.244644
49.708263
48.70712
47.90596
46.720085
45.235786
44.14427
43.286148
42.63514
42.166245
41.864475
41.126915
40.30747
40.198742
39.918625
39.62893
39.746876
39.876366
39.874653
40.328465
40.212784
40.072117
40.288105
40.000637
39.852596
39.326313
38.975063
38.722507
37.353413
36.20417
35.313034
34.561592
34.00693
33.5677
33.24576
33.02765
32.951553
32.960052
32.96131
33.063244
32.650574
32.866848
32.853764
32.5973
32.40755
32.396564
32.382343
32.4445
32.576538
32.777306
33.03942
33.36047
33.479862
33.676163
33.691174
33.600906
33.54378
33.60767
33.762653
33.92812
33.818733
33.80863
33.558773
33.193108
32.937347
32.810665
32.830505
32.80594
32.756516
33.03663
33.29508
33.538883
33.67627
33.877888
33.812428
34.11155
34.131184
34.06857
34.092415
34.011536
34.046326
34.158806
34.39521
34.653015
34.97303
35.347015
35.811287
35.916832
36.083797
36.487206
36.883987
37.407097
38.0208
38.731625
39.448036
40.16186
40.979076
41.363598
41.904682
42.059124
42.32742
42.791145
43.300858
43.862328
44.51516
45.202225
45.371994
45.668095
45.916985
46.219807
46.49046
47.01866
47.2672
46.836304
46.051025
44.896614
43.9289
43.18136
42.53658
42.268513
42.0475
41.9756
42.017467
41.72165
41.469124
40.850872
40.48967
40.190937
39.816685
39.93879
39.98926
40.112125
40.314182
40.620937
40.481174
40.454334
40.523335
40.67184
40.94875
41.149426
41.515156
41.441067
41.427826
41.254948
41.15757
40.713806
40.400463
39.775078
39.19398
38.488125
37.91956
37.43902
37.083706
36.884415
36.709564
36.567165
35.950108
35.242287
35.270725
35.088116
35.001137
34.99269
34.807545
34.07146
33.44164
32.651104
32.025715
31.5232
30.829227
30.334251
29.890919
29.338612
28.422817
28.026329
27.587658
26.973772
26.499752
25.588375
25.582611
25.210926
25.033005
24.877373
24.513962
24.257757
24.098713
23.666672
23.566473
23.163992
23.347416
23.303743
23.065409
22.81348
22.528017
22.131094
21.746744
21.213753
20.666039
20.269537
19.961407
19.76116
19.55069
19.466518
19.362833
19.20355
18.82975
18.48396
18.257982
18.051847
17.722462
17.435709
16.846867
16.698565
16.39131
16.135736
15.885869
15.568339
15.52514
15.375127
15.260773
15.121497
15.053749
15.019206
15.023246
15.058506
15.087053
15.157295
15.247411
15.101094
15.170032
15.104993
14.906075
14.661776
14.45602
14.273912
14.014372
13.740779
13.286047
13.324138
13.04091
12.804701
12.570051
12.389894
12.161142
12.054621
11.958814
11.892429
11.844774
11.826012
11.809001
11.835517
11.879376
11.907467
11.962718
12.006931
12.0875
12.165751
12.271805
12.398119
12.366705
12.286185
12.228507
12.1487
12.080383
12.039424
11.981937
11.986418
11.925081
11.884853
11.877588
11.779342
11.631563
11.467666
11.377642
11.246189
11.173354
11.092087
10.943246
10.711849
10.6021805
10.403939
10.076881
10.152078
10.007381
9.933187
9.80554
9.723488
9.65486
9.558227
9.457083
9.389126
9.290762
9.243033
9.16981
9.030968
8.986079
8.865612
8.846453
8.821619
8.814624
8.815299
8.843649
8.9067
8.929958
8.9614315
9.035341
9.035898
8.809256
9.07222
9.086837
9.154521
9.205818
9.288539
9.344825
9.434083
9.50241
9.5805645
9.669835
9.766776
9.9119
9.848915
10.000719
10.082373
10.139928
10.198113
10.245387
10.290238
10.399467
10.487086
10.528698
10.639059
10.685124
10.763841
10.813532
10.883129
10.961894
10.964608
11.004747
11.060245
11.129374
11.1664715
11.217297
11.140923
11.166417
11.208932
11.26244
11.291515
11.290845
11.281653
11.351357
11.306263
11.330199
11.192408
11.366143
11.4445
11.463679
11.526151
11.678745
11.714815
11.700473
11.947696
12.103243
12.231199
12.38056
12.583913
12.741774
12.98306
13.111293
13.322116
13.409263
13.522528
13.680434
13.694181
13.684131
13.535241
13.675644
13.684601
13.709468
13.750285
13.700354
13.719547
13.715821
13.600618
13.456057
13.381076
13.266527
13.168244
13.046282
12.862397
12.699325
12.546208
12.409203
12.2123375
12.300086
12.275286
12.260126
12.150889
12.336916
12.388163
12.490911
12.603986
12.73293
12.87674
12.951272
13.009351
13.049389
13.003406
13.017631
13.007911
12.942464
12.920518
12.907929
12.919499
12.977814
13.005394
13.081274
13.176132
13.269387
13.254028
13.316639
13.413047
13.488528
13.542257
13.726956
13.901238
14.055596
14.19255
14.496522
14.621614
14.773584
14.927703
15.091951
15.294477
15.481721
15.685999
15.539946
16.071424
16.171516
16.303717
16.358572
16.422047
16.473074
16.563118
16.668715
16.872946
16.954117
17.05294
17.213472
17.3954
17.552258
17.693115
17.906914
18.128658
18.408335
18.663378
18.582
19.01988
19.132828
19.14618
18.988453
18.95824
18.963226
18.792082
19.009611
19.106304
19.260828
19.276094
19.366232
19.416595
19.42136
19.5447
19.591328
19.73197
19.725773
20.05787
20.287266
20.443567
20.693825
20.952938
21.218401
21.53903
21.859747
22.136372
22.470495
22.594698
22.79224
22.934505
23.266384
23.439024
23.827353
24.167547
24.547205
24.952795
25.359638
25.863352
26.310452
26.464891
26.863424
27.227848
27.621016
27.956488
28.341478
28.852543
29.236975
30.025253
30.639675
30.976063
31.36841
31.699827
32.012222
32.433765
32.971237
33.46693
34.088715
34.725273
35.423656
35.76397
36.12813
36.627235
37.233772
37.814194
38.64252
38.85487
39.193886
39.703987
40.335243
40.67133
41.118385
41.403446
42.073498
41.905544
42.40725
42.91134
43.521614
44.034912
44.853348
44.985653
45.236732
45.57032
46.061977
46.62938
47.196587
47.904213
48.793858
